"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"US1FLOR0065","ORLANDO 5.3 ENE, FL US","28.537066","-81.294962","29.3","2025-06-12",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0065","ORLANDO 5.3 ENE, FL US","28.537066","-81.294962","29.3","2025-06-13",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0065","ORLANDO 5.3 ENE, FL US","28.537066","-81.294962","29.3","2025-06-14",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0065","ORLANDO 5.3 ENE, FL US","28.537066","-81.294962","29.3","2025-06-15",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0065","ORLANDO 5.3 ENE, FL US","28.537066","-81.294962","29.3","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0065","ORLANDO 5.3 ENE, FL US","28.537066","-81.294962","29.3","2025-06-17",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0081","APOPKA 2.6 ENE, FL US","28.700454","-81.473314","23.8","2025-06-01",,,,,,,,,"2.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0081","APOPKA 2.6 ENE, FL US","28.700454","-81.473314","23.8","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0081","APOPKA 2.6 ENE, FL US","28.700454","-81.473314","23.8","2025-06-04",,,,,,,,,"11.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0081","APOPKA 2.6 ENE, FL US","28.700454","-81.473314","23.8","2025-06-05",,,,,,,,,"6.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0081","APOPKA 2.6 ENE, FL US","28.700454","-81.473314","23.8","2025-06-06",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0081","APOPKA 2.6 ENE, FL US","28.700454","-81.473314","23.8","2025-06-11",,,,,,,,,"16.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0081","APOPKA 2.6 ENE, FL US","28.700454","-81.473314","23.8","2025-06-13",,,,,,,,,"1.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0081","APOPKA 2.6 ENE, FL US","28.700454","-81.473314","23.8","2025-06-15",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0081","APOPKA 2.6 ENE, FL US","28.700454","-81.473314","23.8","2025-06-16",,,,,,,,,"1.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0081","APOPKA 2.6 ENE, FL US","28.700454","-81.473314","23.8","2025-06-17",,,,,,,,,"3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-01",,,,,,,,,"1.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-03",,,,,,,,,"4.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-04",,,,,,,,,"3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-05",,,,,,,,,"11.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-06",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-09",,,"    3",",,N","0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-10",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-11",,,,,,,,,"2.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-12",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-14",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-15",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-16",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0039","LONGWOOD 2.8 NW, FL US","28.7281043","-81.383329","20.1","2025-06-17",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-05",,,"    5",",,N","18.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-06",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-07",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-08",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-09",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-10",,,,,,,,,"59.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-11",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-12",,,,,,,,,"2.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-13",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-14",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-15",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0038","WINTER SPRINGS 1.8 SSE, FL US","28.658182","-81.262409","21.0","2025-06-17",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-03",,,,,,,,,"14.7",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-04",,,,,,,,,"4.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-05",,,,,,,,,"9.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-06",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-07",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-08",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-09",,,,,,,,,"2.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-10",,,,,,,,,"23.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-11",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-12",,,,,,,,,"2.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-13",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-14",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-15",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0053","WINTER SPRINGS 0.8 ESE, FL US","28.677335","-81.263077","21.0","2025-06-17",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-01",,,"   17",",,N","58.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-03",,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-04",,,,,,,,,"6.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-05",,,,,,,,,"9.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-06",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-07",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-08",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-09",,,,,,,,,"3.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-10",,,,,,,,,"15.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-11",,,,,,,,,"5.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-12",,,,,,,,,"11.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-13",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-14",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-15",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0030","WINTER SPRINGS 2.3 E, FL US","28.67596","-81.23704","17.4","2025-06-17",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-01",,,,,,,,,"4.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-03",,,,,,,,,"8.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-04",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-05",,,,,,,,,"5.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-06",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-07",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-08",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-09",,,,,,,,,"2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-10",,,,,,,,,"32.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-11",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-12",,,,,,,,,"2.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-14",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-15",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLSM0052","CASSELBERRY 1.9 E, FL US","28.6663852","-81.2927706","18.9","2025-06-17",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-01","3.0",",,W",,,,,,,"0.0",",,W,","0.0",",,W","0.0",",,W",,,"31.7",",,W","22.2",",,W",,,"  300",",,W","  300",",,W",,,,,"7.2",",,W","9.8",",,W",,,,,,,,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-02","2.2",",,W",,,,,,,"0.0","T,,W,","0.0",",,W","0.0",",,W",,,"29.4",",,W","23.3",",,W",,,"  160",",,W","  160",",,W",,,,,"6.3",",,W","8.1",",,W",,,,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-03","3.5",",,W",,,,,,,"7.1",",,W,","0.0",",,W","0.0",",,W",,,"28.9",",,W","22.2",",,W",,,"   80",",,W","   80",",,W",,,,,"13.4",",,W","17.9",",,W","    1",",,W",,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-04","3.6",",,W",,,,,,,"5.1",",,W,","0.0",",,W","0.0",",,W",,,"30.0",",,W","22.8",",,W",,,"  200",",,W","  200",",,W",,,,,"10.7",",,W","13.9",",,W","    1",",,W",,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-05","3.1",",,W",,,,,,,"0.8",",,W,","0.0",",,W","0.0",",,W",,,"32.2",",,W","22.8",",,W",,,"  180",",,W","  210",",,W",,,,,"7.2",",,W","9.4",",,W",,,,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-06","2.3",",,W",,,,,,,"0.0",",,W,","0.0",",,W","0.0",",,W",,,"33.9",",,W","25.0",",,W",,,"  140",",,W","  210",",,W",,,,,"8.1",",,W","11.6",",,W",,,,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-07","3.8",",,W",,,,,,,"0.0",",,W,","0.0",",,W","0.0",",,W",,,"33.9",",,W","25.0",",,W",,,"  280",",,W","  250",",,W",,,,,"6.7",",,W","9.8",",,W",,,,,,,,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-08","3.3",",,W",,,,,,,"10.9",",,W,","0.0",",,W","0.0",",,W",,,"33.9",",,W","25.0",",,W",,,"   50",",,W","   60",",,W",,,,,"8.9",",,W","12.5",",,W","    1",",,W",,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-09","3.0",",,W",,,,,,,"15.0",",,W,","0.0",",,W","0.0",",,W",,,"33.9",",,W","23.9",",,W",,,"  210",",,W","  210",",,W",,,,,"13.9",",,W","17.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-10","2.8",",,W",,,,,,,"3.0",",,W,","0.0",",,W","0.0",",,W",,,"35.0",",,W","23.3",",,W",,,"  230",",,W","  250",",,W",,,,,"13.9",",,W","23.3",",,W",,,,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-11","3.3",",,W",,,,,,,"0.0","T,,W,","0.0",",,W","0.0",",,W",,,"32.8",",,W","23.3",",,W",,,"   70",",,W","   60",",,W",,,,,"9.8",",,W","11.6",",,W",,,,,,,,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-12","3.5",",,W",,,,,,,"1.0",",,W,","0.0",",,W","0.0",",,W",,,"33.3",",,W","24.4",",,W",,,"  140",",,W","  130",",,W",,,,,"12.5",",,W","16.5",",,W",,,,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-13","4.0",",,W",,,,,,,"0.0",",,W,","0.0",",,W","0.0",",,W",,,"34.4",",,W","24.4",",,W",,,"  120",",,W","  120",",,W",,,,,"8.9",",,W","11.6",",,W",,,,,,,,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-14","3.8",",,W",,,,,,,"0.0",",,W,","0.0",",,W","0.0",",,W",,,"34.4",",,W","25.6",",,W",,,"  150",",,W","  160",",,W",,,,,"8.9",",,W","11.6",",,W",,,,,,,,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-15","3.4",",,W",,,,,,,"0.0","T,,W,","0.0",",,W","0.0",",,W",,,"35.0",",,W","25.6",",,W",,,"  170",",,W","  160",",,W",,,,,"8.1",",,W","11.2",",,W",,,,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-16","3.0",",,W",,,,,,,"0.0","T,,W,","0.0",",,W","0.0",",,W",,,"34.4",",,W","24.4",",,W",,,"  210",",,W","  200",",,W",,,,,"6.3",",,W","9.8",",,W",,,,,"    1",",,W",,
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","28.54653","-81.33544","31.7","2025-06-17","3.2",",,W",,,,,,,"0.5",",,W,","0.0",",,W","0.0",",,W",,,"34.4",",,W","25.0",",,W",,,"  160",",,W","  180",",,W",,,,,"12.5",",,W","16.1",",,W",,,,,"    1",",,W",,
"USC00086634","ORLANDO WEST, FL US","28.5082","-81.5467","45.7","2025-06-01","1.3",",,7",,,,,,,"14.7",",,7,0700",,,,,,,"29.4",",,7","20.0",",,7","20.0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00086634","ORLANDO WEST, FL US","28.5082","-81.5467","45.7","2025-06-02","0.0",",,7",,,,,,,"0.0",",,7,0700",,,,,,,"31.7",",,7","19.4",",,7","20.0",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00086634","ORLANDO WEST, FL US","28.5082","-81.5467","45.7","2025-06-03","0.0",",,7",,,,,,,"0.0",",,7,0700",,,,,,,"29.4",",,7","20.0",",,7","22.8",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00086634","ORLANDO WEST, FL US","28.5082","-81.5467","45.7","2025-06-04","0.0",",,7",,,,,,,"9.1",",,7,0700",,,,,,,"29.4",",,7","22.8",",,7","23.9",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00086634","ORLANDO WEST, FL US","28.5082","-81.5467","45.7","2025-06-05","1.3",",,7",,,,,,,"12.4",",,7,0700",,,,,,,"28.9",",,7","22.8",",,7","23.9",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00086634","ORLANDO WEST, FL US","28.5082","-81.5467","45.7","2025-06-06","0.0",",,7",,,,,,,"0.0",",,7,0700",,,,,,,"33.3",",,7","23.3",",,7","23.3",",,7,",,,,,,,,,,,,,,,,,,,,
